Cosine_th,Density (gr/cm3),Energy (GeV),Flx_JPsi (1/GeV/sr/s/cm2),Height (km),Slant depth (gr/cm2)
0.2,0.0006721065754794537,2445740469.030664,7.485914979692478e-53,5.805868775464263,2220.641757727845
0.2,0.0005534590384344747,2445740469.030664,7.930570969033126e-51,7.283479922751484,1771.5500140847475
0.2,0.00044991928078832815,2445740469.030664,3.9892852066879676e-49,8.756010734452454,1413.2803913472574
0.2,0.0003606952902088314,2445740469.030664,1.0388477032904908e-47,10.225207107861136,1127.4654673515206
0.2,0.0002860653686367297,2445740469.030664,1.494347829495729e-46,11.690989462750323,899.4523576870624
0.2,0.0002260480506625627,2445740469.030664,1.2769065381992648e-45,13.153276319618671,717.5515057230392
0.2,0.00017849665584016304,2445740469.030664,7.358214305331385e-45,14.646918324596793,572.4373936707598
0.2,0.00014148794504805845,2445740469.030664,3.0450541241731964e-44,16.18656552483642,456.6704509140168
0.2,0.00011329639278124024,2445740469.030664,9.522118463100898e-44,17.72544989573856,364.3156492637495
0.2,9.10118383427237e-05,2445740469.030664,2.351451948877194e-43,19.263563421779054,290.638231645641
0.2,7.292628226906485e-05,2445740469.030664,4.756248016932895e-43,20.800898003209678,231.86097513190285
0.2,5.815837052711394e-05,2445740469.030664,8.123316923720155e-43,22.33744545517305,184.970543912003
0.2,4.6230616493613974e-05,2445740469.030664,1.202431981242995e-42,23.873197506808406,147.56300449283546
0.2,3.6693554101081156e-05,2445740469.030664,1.5781040689255223e-42,25.408145800347892,117.72058315031845
0.2,2.909420813431485e-05,2445740469.030664,1.8724296972538986e-42,26.94991590686404,93.91334735207217
0.2,2.281770183672005e-05,2445740469.030664,2.037042865784241e-42,28.58331528132319,74.92077064899503
0.2,1.7921812710472267e-05,2445740469.030664,2.0691705029143383e-42,30.227608012106643,59.76915990009662
0.2,1.3986692085044338e-05,2445740469.030664,1.9838602438495886e-42,31.952235817603746,47.68173690977958
0.2,1.1079841505895258e-05,2445740469.030664,1.825036436115145e-42,33.604179065631364,38.03881531100061
0.2,8.694502581333542e-06,2445740469.030664,1.615473772175931e-42,35.37344059277913,30.346031081087602
0.2,6.823566320655191e-06,2445740469.030664,1.3889400424788243e-42,37.18531535240801,24.208997962878748
0.2,5.402793451005375e-06,2445740469.030664,1.1696123105172243e-42,38.9700169425965,19.31308844970913
0.2,4.265751615420829e-06,2445740469.030664,9.667646090083126e-43,40.814174891349566,15.407303765245748
0.2,3.386069751373612e-06,2445740469.030664,7.88455789011638e-43,42.65171606046577,12.29140589982287
0.2,2.701041136904651e-06,2445740469.030664,6.361552486835785e-43,44.482829235236046,9.805652000902892
0.2,2.1374571390464986e-06,2445740469.030664,5.071299780717785e-43,46.45861390127958,7.822604830273843
0.2,1.7133217897802594e-06,2445740469.030664,4.023171589454345e-43,48.35556586756209,6.240599434386318
0.2,1.3728429487013636e-06,2445740469.030664,3.175072615860325e-43,50.279660225982276,4.978531083373094
0.2,1.1033409271195619e-06,2445740469.030664,2.497434886625287e-43,52.19705159526039,3.971697271826169
0.2,8.940982541505335e-07,2445740469.030664,1.960866441806614e-43,54.059805549952145,3.1684806130293066
0.2,7.28455697001074e-07,2445740469.030664,1.5366271524986909e-43,55.90290852772206,2.5277025684605
0.2,5.938594358994061e-07,2445740469.030664,1.2016504137910547e-43,57.76994293410928,2.0165123461156904
0.2,4.855885846896997e-07,2445740469.030664,9.392730931189324e-44,59.59641564197298,1.6087027377250347
0.2,4.0003632835515773e-07,2445740469.030664,7.346702104987439e-44,61.33340893686768,1.2833665528252347
0.2,3.2849635907361e-07,2445740469.030664,5.743566104084114e-44,63.06844507383364,1.023824769043218
0.2,2.7009353655263163e-07,2445740469.030664,4.492008182600318e-44,64.75272353886965,0.8167714480316073
0.2,2.2242024200867034e-07,2445740469.030664,3.515080416345513e-44,66.38419260387063,0.6515915794292408
0.2,1.832329731467497e-07,2445740469.030664,2.7520348862497577e-44,67.97032245062813,0.5198168807275236
0.2,1.5096166753743426e-07,2445740469.030664,2.1558866043450314e-44,69.51122344680662,0.4146916535139721
0.2,1.2418048234555918e-07,2445740469.030664,1.6896995471117174e-44,71.01756552402901,0.3308264388287433
0.2,1.0259032159732773e-07,2445740469.030664,1.3256942941562629e-44,72.44859111024938,0.2639217155703393
0.2,8.518175592628183e-08,2445740469.030664,1.0409939187334903e-44,73.81886108702328,0.21054747678630595
0.2,7.103831292250763e-08,2445740469.030664,8.176217928490176e-45,75.17874495303398,0.16796738337836895
0.2,5.982447729677675e-08,2445740469.030664,6.427376370078121e-45,76.47497787440275,0.13399848010342416
0.2,5.025590303381216e-08,2445740469.030664,5.05645637677602e-45,77.71809229417332,0.1068992819253509
0.2,4.207888770599861e-08,2445740469.030664,3.9876272894107685e-45,78.8969433339069,0.08528049323645755
0.2,0.0011903827780782635,4077079174.503464,5.438389590045039e-62,1.0,4373.74798515861
0.2,0.0009861175847371438,4077079174.503464,3.475089829122378e-59,2.6338115669446878,3489.222553681469
0.2,0.0008136848894418132,4077079174.503464,2.6295701626446363e-56,4.265430049756036,2783.5792255135966
0.2,0.0006721065754794537,4077079174.503464,6.472729348033345e-54,5.805868775464263,2220.641757727845
0.2,0.0005534590384344747,4077079174.503464,7.05042145420833e-52,7.283479922751484,1771.5500140847475
0.2,0.00044991928078832815,4077079174.503464,3.641172321203819e-50,8.756010734452454,1413.2803913472574
0.2,0.0003606952902088314,4077079174.503464,9.706582616897686e-49,10.225207107861136,1127.4654673515206
0.2,0.0002860653686367297,4077079174.503464,1.4258248996405085e-47,11.690989462750323,899.4523576870624
0.2,0.0002260480506625627,4077079174.503464,1.2415081680472968e-46,13.153276319618671,717.5515057230392
0.2,0.00017849665584016304,4077079174.503464,7.275176634940132e-46,14.646918324596793,572.4373936707598
0.2,0.00014148794504805845,4077079174.503464,3.0544490625331616e-45,16.18656552483642,456.6704509140168
0.2,0.00011329639278124024,4077079174.503464,9.671252490910226e-45,17.72544989573856,364.3156492637495
0.2,9.10118383427237e-05,4077079174.503464,2.41415375741396e-44,19.263563421779054,290.638231645641
0.2,7.292628226906485e-05,4077079174.503464,4.928749733797472e-44,20.800898003209678,231.86097513190285
0.2,5.815837052711394e-05,4077079174.503464,8.485600134194857e-44,22.33744545517305,184.970543912003
0.2,4.6230616493613974e-05,4077079174.503464,1.2646609361992163e-43,23.873197506808406,147.56300449283546
0.2,3.6693554101081156e-05,4077079174.503464,1.6693621193277868e-43,25.408145800347892,117.72058315031845
0.2,2.909420813431485e-05,4077079174.503464,1.9902616972682862e-43,26.94991590686404,93.91334735207217
0.2,2.281770183672005e-05,4077079174.503464,2.173882024134979e-43,28.58331528132319,74.92077064899503
0.2,1.7921812710472267e-05,4077079174.503464,2.215375409580445e-43,30.227608012106643,59.76915990009662
0.2,1.3986692085044338e-05,4077079174.503464,2.1296646450918586e-43,31.952235817603746,47.68173690977958
0.2,1.1079841505895258e-05,4077079174.503464,1.963368612145661e-43,33.604179065631364,38.03881531100061
0.2,8.694502581333542e-06,4077079174.503464,1.7409255303734443e-43,35.37344059277913,30.346031081087602
0.2,6.823566320655191e-06,4077079174.503464,1.4988822833588043e-43,37.18531535240801,24.208997962878748
0.2,5.402793451005375e-06,4077079174.503464,1.2636110941126022e-43,38.9700169425965,19.31308844970913
0.2,4.265751615420829e-06,4077079174.503464,1.0454058023293582e-43,40.814174891349566,15.407303765245748
0.2,3.386069751373612e-06,4077079174.503464,8.53213270493968e-44,42.65171606046577,12.29140589982287
0.2,2.701041136904651e-06,4077079174.503464,6.888054743156472e-44,44.482829235236046,9.805652000902892
0.2,2.1374571390464986e-06,4077079174.503464,5.493543350222414e-44,46.45861390127958,7.822604830273843
0.2,1.7133217897802594e-06,4077079174.503464,4.3597453401667593e-44,48.35556586756209,6.240599434386318
0.2,1.3728429487013636e-06,4077079174.503464,3.441709950774109e-44,50.279660225982276,4.978531083373094
0.2,1.1033409271195619e-06,4077079174.503464,2.7078103555957e-44,52.19705159526039,3.971697271826169
0.2,8.940982541505335e-07,4077079174.503464,2.126449544767625e-44,54.059805549952145,3.1684806130293066
0.2,7.28455697001074e-07,4077079174.503464,1.6666385046905532e-44,55.90290852772206,2.5277025684605
0.2,5.938594358994061e-07,4077079174.503464,1.3034754235541508e-44,57.76994293410928,2.0165123461156904
0.2,4.855885846896997e-07,4077079174.503464,1.0189616101435464e-44,59.59641564197298,1.6087027377250347
0.2,4.0003632835515773e-07,4077079174.503464,7.970610112618323e-45,61.33340893686768,1.2833665528252347
0.2,3.2849635907361e-07,4077079174.503464,6.231712204911183e-45,63.06844507383364,1.023824769043218
0.2,2.7009353655263163e-07,4077079174.503464,4.8740228631278217e-45,64.75272353886965,0.8167714480316073
0.2,2.2242024200867034e-07,4077079174.503464,3.814163404487608e-45,66.38419260387063,0.6515915794292408
0.2,1.832329731467497e-07,4077079174.503464,2.986286949562748e-45,67.97032245062813,0.5198168807275236
0.2,1.5096166753743426e-07,4077079174.503464,2.3394532427643137e-45,69.51122344680662,0.4146916535139721
0.2,1.2418048234555918e-07,4077079174.503464,1.833608502391569e-45,71.01756552402901,0.3308264388287433
0.2,1.0259032159732773e-07,4077079174.503464,1.438624554283695e-45,72.44859111024938,0.2639217155703393
0.2,8.518175592628183e-08,4077079174.503464,1.1296863546696102e-45,73.81886108702328,0.21054747678630595
0.2,7.103831292250763e-08,4077079174.503464,8.872920714655403e-46,75.17874495303398,0.16796738337836895
0.2,5.982447729677675e-08,4077079174.503464,6.9751133849862515e-46,76.47497787440275,0.13399848010342416
0.2,5.025590303381216e-08,4077079174.503464,5.487398699188819e-46,77.71809229417332,0.1068992819253509
0.2,4.207888770599861e-08,4077079174.503464,4.327499979646469e-46,78.8969433339069,0.08528049323645755
0.2,0.0011903827780782635,6796540681.913829,1.1219493544704419e-63,1.0,4373.74798515861
0.2,0.0009861175847371438,6796540681.913829,8.616452280837445e-61,2.6338115669446878,3489.222553681469
0.2,0.0008136848894418132,6796540681.913829,7.652613288749416e-58,4.265430049756036,2783.5792255135966
0.2,0.0006721065754794537,6796540681.913829,2.1031495649396358e-55,5.805868775464263,2220.641757727845
0.2,0.0005534590384344747,6796540681.913829,2.507028226885014e-53,7.283479922751484,1771.5500140847475
0.2,0.00044991928078832815,6796540681.913829,1.4088314683505678e-51,8.756010734452454,1413.2803913472574
0.2,0.0003606952902088314,6796540681.913829,4.043096544035459e-50,10.225207107861136,1127.4654673515206
0.2,0.0002860653686367297,6796540681.913829,6.3366056037246356e-49,11.690989462750323,899.4523576870624
0.2,0.0002260480506625627,6796540681.913829,5.844647047699448e-48,13.153276319618671,717.5515057230392
0.2,0.00017849665584016304,6796540681.913829,3.602653323056359e-47,14.646918324596793,572.4373936707598
0.2,0.00014148794504805845,6796540681.913829,1.5790107209599687e-46,16.18656552483642,456.6704509140168
0.2,0.00011329639278124024,6796540681.913829,5.186618485416989e-46,17.72544989573856,364.3156492637495
0.2,9.10118383427237e-05,6796540681.913829,1.3360746509680112e-45,19.263563421779054,290.638231645641
0.2,7.292628226906485e-05,6796540681.913829,2.8023117419046176e-45,20.800898003209678,231.86097513190285
0.2,5.815837052711394e-05,6796540681.913829,4.937070861038833e-45,22.33744545517305,184.970543912003
0.2,4.6230616493613974e-05,6796540681.913829,7.50321006920509e-45,23.873197506808406,147.56300449283546
0.2,3.6693554101081156e-05,6796540681.913829,1.0068201899113167e-44,25.408145800347892,117.72058315031845
0.2,2.909420813431485e-05,6796540681.913829,1.216872178136605e-44,26.94991590686404,93.91334735207217
0.2,2.281770183672005e-05,6796540681.913829,1.34422238573177e-44,28.58331528132319,74.92077064899503
0.2,1.7921812710472267e-05,6796540681.913829,1.3825408342457065e-44,30.227608012106643,59.76915990009662
0.2,1.3986692085044338e-05,6796540681.913829,1.3389947149424582e-44,31.952235817603746,47.68173690977958
0.2,1.1079841505895258e-05,6796540681.913829,1.2418947052950222e-44,33.604179065631364,38.03881531100061
0.2,8.694502581333542e-06,6796540681.913829,1.1065440247077993e-44,35.37344059277913,30.346031081087602
0.2,6.823566320655191e-06,6796540681.913829,9.56420980613372e-45,37.18531535240801,24.208997962878748
0.2,5.402793451005375e-06,6796540681.913829,8.088362930284715e-45,38.9700169425965,19.31308844970913
0.2,4.265751615420829e-06,6796540681.913829,6.70859018066168e-45,40.814174891349566,15.407303765245748
0.2,3.386069751373612e-06,6796540681.913829,5.486409611147014e-45,42.65171606046577,12.29140589982287
0.2,2.701041136904651e-06,6796540681.913829,4.436446543436483e-45,44.482829235236046,9.805652000902892
0.2,2.1374571390464986e-06,6796540681.913829,3.5428249467499357e-45,46.45861390127958,7.822604830273843
0.2,1.7133217897802594e-06,6796540681.913829,2.814513896437877e-45,48.35556586756209,6.240599434386318
0.2,1.3728429487013636e-06,6796540681.913829,2.2236899996326672e-45,50.279660225982276,4.978531083373094
0.2,1.1033409271195619e-06,6796540681.913829,1.750681758505761e-45,52.19705159526039,3.971697271826169
0.2,8.940982541505335e-07,6796540681.913829,1.3755482298537805e-45,54.059805549952145,3.1684806130293066
0.2,7.28455697001074e-07,6796540681.913829,1.0785641775693162e-45,55.90290852772206,2.5277025684605
0.2,5.938594358994061e-07,6796540681.913829,8.43824343472876e-46,57.76994293410928,2.0165123461156904
0.2,4.855885846896997e-07,6796540681.913829,6.598149356250555e-46,59.59641564197298,1.6087027377250347
0.2,4.0003632835515773e-07,6796540681.913829,5.1623631582670476e-46,61.33340893686768,1.2833665528252347
0.2,3.2849635907361e-07,6796540681.913829,4.036813719785092e-46,63.06844507383364,1.023824769043218
0.2,2.7009353655263163e-07,6796540681.913829,3.1577534883655143e-46,64.75272353886965,0.8167714480316073
0.2,2.2242024200867034e-07,6796540681.913829,2.47136804049921e-46,66.38419260387063,0.6515915794292408
0.2,1.832329731467497e-07,6796540681.913829,1.9351184262795032e-46,67.97032245062813,0.5198168807275236
0.2,1.5096166753743426e-07,6796540681.913829,1.5160749682024427e-46,69.51122344680662,0.4146916535139721
0.2,1.2418048234555918e-07,6796540681.913829,1.1883301700693434e-46,71.01756552402901,0.3308264388287433
0.2,1.0259032159732773e-07,6796540681.913829,9.323895347385313e-47,72.44859111024938,0.2639217155703393
0.2,8.518175592628183e-08,6796540681.913829,7.321894381281201e-47,73.81886108702328,0.21054747678630595
0.2,7.103831292250763e-08,6796540681.913829,5.751016362877084e-47,75.17874495303398,0.16796738337836895
0.2,5.982447729677675e-08,6796540681.913829,4.521044253285636e-47,76.47497787440275,0.13399848010342416
0.2,5.025590303381216e-08,6796540681.913829,3.5568174020469185e-47,77.71809229417332,0.1068992819253509
0.2,4.207888770599861e-08,6796540681.913829,2.805036032358832e-47,78.8969433339069,0.08528049323645755
0.2,0.0011903827780782635,11329916163.949705,1.7458399557912463e-65,1.0,4373.74798515861
0.2,0.0009861175847371438,11329916163.949705,1.882808035731568e-62,2.6338115669446878,3489.222553681469
0.2,0.0008136848894418132,11329916163.949705,2.1082391394976942e-59,4.265430049756036,2783.5792255135966
0.2,0.0006721065754794537,11329916163.949705,6.623496262436949e-57,5.805868775464263,2220.641757727845
0.2,0.0005534590384344747,11329916163.949705,8.682753149117454e-55,7.283479922751484,1771.5500140847475
0.2,0.00044991928078832815,11329916163.949705,5.287971064622142e-53,8.756010734452454,1413.2803913472574
0.2,0.0003606952902088314,11329916163.949705,1.6178240663245177e-51,10.225207107861136,1127.4654673515206
0.2,0.0002860653686367297,11329916163.949705,2.670433062599028e-50,11.690989462750323,899.4523576870624
0.2,0.0002260480506625627,11329916163.949705,2.5714568085319636e-49,13.153276319618671,717.5515057230392
0.2,0.00017849665584016304,11329916163.949705,1.6423395890201318e-48,14.646918324596793,572.4373936707598
0.2,0.00014148794504805845,11329916163.949705,7.406849975582356e-48,16.18656552483642,456.6704509140168
0.2,0.00011329639278124024,11329916163.949705,2.49026460862683e-47,17.72544989573856,364.3156492637495
0.2,9.10118383427237e-05,11329916163.949705,6.539021192568516e-47,19.263563421779054,290.638231645641
0.2,7.292628226906485e-05,11329916163.949705,1.393437328901397e-46,20.800898003209678,231.86097513190285
0.2,5.815837052711394e-05,11329916163.949705,2.487433968248741e-46,22.33744545517305,184.970543912003
0.2,4.6230616493613974e-05,11329916163.949705,3.8216362029402195e-46,23.873197506808406,147.56300449283546
0.2,3.6693554101081156e-05,11329916163.949705,5.174077118253569e-46,25.408145800347892,117.72058315031845
0.2,2.909420813431485e-05,11329916163.949705,6.299343410049457e-46,26.94991590686404,93.91334735207217
0.2,2.281770183672005e-05,11329916163.949705,7.000012743629821e-46,28.58331528132319,74.92077064899503
0.2,1.7921812710472267e-05,11329916163.949705,7.234030498547797e-46,30.227608012106643,59.76915990009662
0.2,1.3986692085044338e-05,11329916163.949705,7.033063012206314e-46,31.952235817603746,47.68173690977958
0.2,1.1079841505895258e-05,11329916163.949705,6.5430884829976875e-46,33.604179065631364,38.03881531100061
0.2,8.694502581333542e-06,11329916163.949705,5.84429348388869e-46,35.37344059277913,30.346031081087602
0.2,6.823566320655191e-06,11329916163.949705,5.061325284803936e-46,37.18531535240801,24.208997962878748
0.2,5.402793451005375e-06,11329916163.949705,4.2870622059709315e-46,38.9700169425965,19.31308844970913
0.2,4.265751615420829e-06,11329916163.949705,3.560237308192553e-46,40.814174891349566,15.407303765245748
0.2,3.386069751373612e-06,11329916163.949705,2.914579554305633e-46,42.65171606046577,12.29140589982287
0.2,2.701041136904651e-06,11329916163.949705,2.3587093027083682e-46,44.482829235236046,9.805652000902892
0.2,2.1374571390464986e-06,11329916163.949705,1.8848013325757325e-46,46.45861390127958,7.822604830273843
0.2,1.7133217897802594e-06,11329916163.949705,1.4980955666991709e-46,48.35556586756209,6.240599434386318
0.2,1.3728429487013636e-06,11329916163.949705,1.1840965844631166e-46,50.279660225982276,4.978531083373094
0.2,1.1033409271195619e-06,11329916163.949705,9.325298909500677e-47,52.19705159526039,3.971697271826169
0.2,8.940982541505335e-07,11329916163.949705,7.329016764641502e-47,54.059805549952145,3.1684806130293066
0.2,7.28455697001074e-07,11329916163.949705,5.747864472657584e-47,55.90290852772206,2.5277025684605
0.2,5.938594358994061e-07,11329916163.949705,4.497631211820461e-47,57.76994293410928,2.0165123461156904
0.2,4.855885846896997e-07,11329916163.949705,3.517309917138243e-47,59.59641564197298,1.6087027377250347
0.2,4.0003632835515773e-07,11329916163.949705,2.752217034338268e-47,61.33340893686768,1.2833665528252347
0.2,3.2849635907361e-07,11329916163.949705,2.1523328234105854e-47,63.06844507383364,1.023824769043218
0.2,2.7009353655263163e-07,11329916163.949705,1.6837520980612595e-47,64.75272353886965,0.8167714480316073
0.2,2.2242024200867034e-07,11329916163.949705,1.3178340133955053e-47,66.38419260387063,0.6515915794292408
0.2,1.832329731467497e-07,11329916163.949705,1.0319281826385682e-47,67.97032245062813,0.5198168807275236
0.2,1.5096166753743426e-07,11329916163.949705,8.084953145077772e-48,69.51122344680662,0.4146916535139721
0.2,1.2418048234555918e-07,11329916163.949705,6.337323228141656e-48,71.01756552402901,0.3308264388287433
0.2,1.0259032159732773e-07,11329916163.949705,4.972510095125049e-48,72.44859111024938,0.2639217155703393
0.2,8.518175592628183e-08,11329916163.949705,3.904895747994671e-48,73.81886108702328,0.21054747678630595
0.2,7.103831292250763e-08,11329916163.949705,3.067161874884482e-48,75.17874495303398,0.16796738337836895
0.2,5.982447729677675e-08,11329916163.949705,2.4112126601405425e-48,76.47497787440275,0.13399848010342416
0.2,5.025590303381216e-08,11329916163.949705,1.8969769235401695e-48,77.71809229417332,0.1068992819253509
0.2,4.207888770599861e-08,11329916163.949705,1.4960359615787604e-48,78.8969433339069,0.08528049323645755
0.2,0.0011903827780782635,18887108352.595425,3.8540609428085885e-67,1.0,4373.74798515861
0.2,0.0009861175847371438,18887108352.595425,4.8639872251394023e-64,2.6338115669446878,3489.222553681469
0.2,0.0008136848894418132,18887108352.595425,6.0108490056916e-61,4.265430049756036,2783.5792255135966
0.2,0.0006721065754794537,18887108352.595425,2.001882705923573e-58,5.805868775464263,2220.641757727845
0.2,0.0005534590384344747,18887108352.595425,2.7361729661238344e-56,7.283479922751484,1771.5500140847475
0.2,0.00044991928078832815,18887108352.595425,1.7300419080493436e-54,8.756010734452454,1413.2803913472574
0.2,0.0003606952902088314,18887108352.595425,5.464574003547805e-53,10.225207107861136,1127.4654673515206
0.2,0.0002860653686367297,18887108352.595425,9.27216983814659e-52,11.690989462750323,899.4523576870624
0.2,0.0002260480506625627,18887108352.595425,9.153157509677463e-51,13.153276319618671,717.5515057230392
0.2,0.00017849665584016304,18887108352.595425,5.975873959546142e-50,14.646918324596793,572.4373936707598
0.2,0.00014148794504805845,18887108352.595425,2.7464410316651544e-49,16.18656552483642,456.6704509140168
0.2,0.00011329639278124024,18887108352.595425,9.385741668331594e-49,17.72544989573856,364.3156492637495
0.2,9.10118383427237e-05,18887108352.595425,2.4996727114718875e-48,19.263563421779054,290.638231645641
0.2,7.292628226906485e-05,18887108352.595425,5.392574749899092e-48,20.800898003209678,231.86097513190285
0.2,5.815837052711394e-05,18887108352.595425,9.729269527336921e-48,22.33744545517305,184.970543912003
0.2,4.6230616493613974e-05,18887108352.595425,1.5084974150650785e-47,23.873197506808406,147.56300449283546
0.2,3.6693554101081156e-05,18887108352.595425,2.0582479458364147e-47,25.408145800347892,117.72058315031845
0.2,2.909420813431485e-05,18887108352.595425,2.522278844304113e-47,26.94991590686404,93.91334735207217
0.2,2.281770183672005e-05,18887108352.595425,2.8181039963908125e-47,28.58331528132319,74.92077064899503
0.2,1.7921812710472267e-05,18887108352.595425,2.9253391652903443e-47,30.227608012106643,59.76915990009662
0.2,1.3986692085044338e-05,18887108352.595425,2.8544284526055513e-47,31.952235817603746,47.68173690977958
0.2,1.1079841505895258e-05,18887108352.595425,2.66341261608508e-47,33.604179065631364,38.03881531100061
0.2,8.694502581333542e-06,18887108352.595425,2.3846398693362326e-47,35.37344059277913,30.346031081087602
0.2,6.823566320655191e-06,18887108352.595425,2.0691402871132687e-47,37.18531535240801,24.208997962878748
0.2,5.402793451005375e-06,18887108352.595425,1.7553367776420873e-47,38.9700169425965,19.31308844970913
0.2,4.265751615420829e-06,18887108352.595425,1.4595666071817844e-47,40.814174891349566,15.407303765245748
0.2,3.386069751373612e-06,18887108352.595425,1.1960779432666792e-47,42.65171606046577,12.29140589982287
0.2,2.701041136904651e-06,18887108352.595425,9.687453589101275e-48,44.482829235236046,9.805652000902892
0.2,2.1374571390464986e-06,18887108352.595425,7.746017951998337e-48,46.45861390127958,7.822604830273843
0.2,1.7133217897802594e-06,18887108352.595425,6.159904636215459e-48,48.35556586756209,6.240599434386318
0.2,1.3728429487013636e-06,18887108352.595425,4.870793735976775e-48,50.279660225982276,4.978531083373094
0.2,1.1033409271195619e-06,18887108352.595425,3.8372434860732556e-48,52.19705159526039,3.971697271826169
0.2,8.940982541505335e-07,18887108352.595425,3.01660078641226e-48,54.059805549952145,3.1684806130293066
0.2,7.28455697001074e-07,18887108352.595425,2.3663027773561482e-48,55.90290852772206,2.5277025684605
0.2,5.938594358994061e-07,18887108352.595425,1.8519095487459558e-48,57.76994293410928,2.0165123461156904
0.2,4.855885846896997e-07,18887108352.595425,1.4484516243250538e-48,59.59641564197298,1.6087027377250347
0.2,4.0003632835515773e-07,18887108352.595425,1.133501961002842e-48,61.33340893686768,1.2833665528252347
0.2,3.2849635907361e-07,18887108352.595425,8.86515065005602e-49,63.06844507383364,1.023824769043218
0.2,2.7009353655263163e-07,18887108352.595425,6.93560667906491e-49,64.75272353886965,0.8167714480316073
0.2,2.2242024200867034e-07,18887108352.595425,5.428635858233687e-49,66.38419260387063,0.6515915794292408
0.2,1.832329731467497e-07,18887108352.595425,4.251071203778473e-49,67.97032245062813,0.5198168807275236
0.2,1.5096166753743426e-07,18887108352.595425,3.3307461556286956e-49,69.51122344680662,0.4146916535139721
0.2,1.2418048234555918e-07,18887108352.595425,2.6108502634824314e-49,71.01756552402901,0.3308264388287433
0.2,1.0259032159732773e-07,18887108352.595425,2.0486202847571103e-49,72.44859111024938,0.2639217155703393
0.2,8.518175592628183e-08,18887108352.595425,1.6088036913114467e-49,73.81886108702328,0.21054747678630595
0.2,7.103831292250763e-08,18887108352.595425,1.2636782414801679e-49,75.17874495303398,0.16796738337836895
0.2,5.982447729677675e-08,18887108352.595425,9.934363744493922e-50,76.47497787440275,0.13399848010342416
0.2,5.025590303381216e-08,18887108352.595425,7.815744700602866e-50,77.71809229417332,0.1068992819253509
0.2,4.207888770599861e-08,18887108352.595425,6.163870599981142e-50,78.8969433339069,0.08528049323645755
0.2,0.0011903827780782635,31485039850.31446,6.387037153487712e-69,1.0,4373.74798515861
0.2,0.0009861175847371438,31485039850.31446,9.776123918875116e-66,2.6338115669446878,3489.222553681469
0.2,0.0008136848894418132,31485039850.31446,1.4080553505392928e-62,4.265430049756036,2783.5792255135966
0.2,0.0006721065754794537,31485039850.31446,5.195578024810403e-60,5.805868775464263,2220.641757727845
0.2,0.0005534590384344747,31485039850.31446,7.649181664421172e-58,7.283479922751484,1771.5500140847475
0.2,0.00044991928078832815,31485039850.31446,5.177606273479962e-56,8.756010734452454,1413.2803913472574
0.2,0.0003606952902088314,31485039850.31446,1.7334289991398722e-54,10.225207107861136,1127.4654673515206
0.2,0.0002860653686367297,31485039850.31446,3.0912546780649297e-53,11.690989462750323,899.4523576870624
0.2,0.0002260480506625627,31485039850.31446,3.1898851517709657e-52,13.153276319618671,717.5515057230392
0.2,0.00017849665584016304,31485039850.31446,2.1641812571947894e-51,14.646918324596793,572.4373936707598
0.2,0.00014148794504805845,31485039850.31446,1.0272657969168525e-50,16.18656552483642,456.6704509140168
0.2,0.00011329639278124024,31485039850.31446,3.6077862589242795e-50,17.72544989573856,364.3156492637495
0.2,9.10118383427237e-05,31485039850.31446,9.834092183553147e-50,19.263563421779054,290.638231645641
0.2,7.292628226906485e-05,31485039850.31446,2.1638911951842767e-49,20.800898003209678,231.86097513190285
0.2,5.815837052711394e-05,31485039850.31446,3.9703164891656916e-49,22.33744545517305,184.970543912003
0.2,4.6230616493613974e-05,31485039850.31446,6.244047180921654e-49,23.873197506808406,147.56300449283546
0.2,3.6693554101081156e-05,31485039850.31446,8.621757539897273e-49,25.408145800347892,117.72058315031845
0.2,2.909420813431485e-05,31485039850.31446,1.0670696325797348e-48,26.94991590686404,93.91334735207217
0.2,2.281770183672005e-05,31485039850.31446,1.2020013624642373e-48,28.58331528132319,74.92077064899503
0.2,1.7921812710472267e-05,31485039850.31446,1.256066186324375e-48,30.227608012106643,59.76915990009662
0.2,1.3986692085044338e-05,31485039850.31446,1.2322316239667372e-48,31.952235817603746,47.68173690977958
0.2,1.1079841505895258e-05,31485039850.31446,1.1547736078060383e-48,33.604179065631364,38.03881531100061
0.2,8.694502581333542e-06,31485039850.31446,1.0375222311349978e-48,35.37344059277913,30.346031081087602
0.2,6.823566320655191e-06,31485039850.31446,9.027818976729566e-49,37.18531535240801,24.208997962878748
0.2,5.402793451005375e-06,31485039850.31446,7.67600481732079e-49,38.9700169425965,19.31308844970913
0.2,4.265751615420829e-06,31485039850.31446,6.394233769462459e-49,40.814174891349566,15.407303765245748
0.2,3.386069751373612e-06,31485039850.31446,5.247581642385886e-49,42.65171606046577,12.29140589982287
0.2,2.701041136904651e-06,31485039850.31446,4.2551781875341996e-49,44.482829235236046,9.805652000902892
0.2,2.1374571390464986e-06,31485039850.31446,3.4055525882453153e-49,46.45861390127958,7.822604830273843
0.2,1.7133217897802594e-06,31485039850.31446,2.7102081719874977e-49,48.35556586756209,6.240599434386318
0.2,1.3728429487013636e-06,31485039850.31446,2.144297999422288e-49,50.279660225982276,4.978531083373094
0.2,1.1033409271195619e-06,31485039850.31446,1.6900989582859132e-49,52.19705159526039,3.971697271826169
