Cosine_th,Density (gr/cm3),Energy (GeV),Height (km),Rho (1/GeV/sr/s/cm2),Slant depth (gr/cm2)
0.4,1.261913526320159e-06,27668256829.150173,50.979591836734684,4.06525974757132e-51,2.6214759052417174
0.4,1.261913526320159e-06,36896213472.27101,50.979591836734684,2.3942157271590324e-53,2.6214759052417174
0.4,1.261913526320159e-06,49201891430.94656,50.979591836734684,3.591340675045668e-56,2.6214759052417174
0.4,1.261913526320159e-06,65611776726.140236,50.979591836734684,5.919014526346536e-60,2.6214759052417174
0.4,1.5174226405700416e-06,0.7759999999999999,49.36734693877551,2.93039420985171e-24,3.1601313020318087
0.4,1.5174226405700416e-06,0.9515284103374788,49.36734693877551,2.93039420985171e-24,3.1601313020318087
0.4,1.5174226405700416e-06,1.1667607160816622,49.36734693877551,2.93039420985171e-24,3.1601313020318087
0.4,1.5174226405700416e-06,1.5559004211011234,49.36734693877551,2.529737967407428e-24,3.1601313020318087
0.4,1.5174226405700416e-06,2.074826557850289,49.36734693877551,2.2294275443362555e-24,3.1601313020318087
0.4,1.5174226405700416e-06,2.7668256829150173,49.36734693877551,1.94647784308586e-24,3.1601313020318087
0.4,1.5174226405700416e-06,3.689621347227101,49.36734693877551,1.467507292243936e-24,3.1601313020318087
0.4,1.5174226405700416e-06,4.920189143094657,49.36734693877551,9.210932412743287e-25,3.1601313020318087
0.4,1.5174226405700416e-06,6.561177672614025,49.36734693877551,5.305933252687221e-25,3.1601313020318087
0.4,1.5174226405700416e-06,8.749471046662281,49.36734693877551,3.1881750868825158e-25,3.1601313020318087
0.4,1.5174226405700416e-06,11.667607160816619,49.36734693877551,1.9288651120512197e-25,3.1601313020318087
0.4,1.5174226405700416e-06,15.559004211011233,49.36734693877551,1.1377362626974452e-25,3.1601313020318087
0.4,1.5174226405700416e-06,20.748265578502885,49.36734693877551,6.636716908329382e-26,3.1601313020318087
0.4,1.5174226405700416e-06,27.66825682915017,49.36734693877551,3.751028266685615e-26,3.1601313020318087
0.4,1.5174226405700416e-06,36.89621347227101,49.36734693877551,2.0441768559352116e-26,3.1601313020318087
0.4,1.5174226405700416e-06,49.20189143094657,49.36734693877551,1.0981847068871864e-26,3.1601313020318087
0.4,1.5174226405700416e-06,65.61177672614025,49.36734693877551,6.0221113749340136e-27,3.1601313020318087
0.4,1.5174226405700416e-06,87.49471046662279,49.36734693877551,3.4309519742631424e-27,3.1601313020318087
0.4,1.5174226405700416e-06,116.6760716081662,49.36734693877551,2.087560669600297e-27,3.1601313020318087
0.4,1.5174226405700416e-06,155.59004211011234,49.36734693877551,1.3084989573152774e-27,3.1601313020318087
0.4,1.5174226405700416e-06,207.48265578502892,49.36734693877551,8.213657311746174e-28,3.1601313020318087
0.4,1.5174226405700416e-06,276.68256829150175,49.36734693877551,5.151115234989866e-28,3.1601313020318087
0.4,1.5174226405700416e-06,368.9621347227101,49.36734693877551,3.249834946283836e-28,3.1601313020318087
0.4,1.5174226405700416e-06,492.0189143094657,49.36734693877551,2.0383662821721997e-28,3.1601313020318087
0.4,1.5174226405700416e-06,656.1177672614024,49.36734693877551,1.2897947618807211e-28,3.1601313020318087
0.4,1.5174226405700416e-06,874.9471046662279,49.36734693877551,8.07514256973599e-29,3.1601313020318087
0.4,1.5174226405700416e-06,1166.760716081662,49.36734693877551,5.126573523007818e-29,3.1601313020318087
0.4,1.5174226405700416e-06,1555.9004211011234,49.36734693877551,3.2139087351734195e-29,3.1601313020318087
0.4,1.5174226405700416e-06,2074.8265578502887,49.36734693877551,2.0245539625829545e-29,3.1601313020318087
0.4,1.5174226405700416e-06,2766.8256829150173,49.36734693877551,1.2759794179050385e-29,3.1601313020318087
0.4,1.5174226405700416e-06,3689.6213472271006,49.36734693877551,8.041495425456578e-30,3.1601313020318087
0.4,1.5174226405700416e-06,4920.189143094656,49.36734693877551,5.072670591073323e-30,3.1601313020318087
0.4,1.5174226405700416e-06,6561.177672614024,49.36734693877551,3.187650575276761e-30,3.1601313020318087
0.4,1.5174226405700416e-06,8749.471046662278,49.36734693877551,2.0047618383701e-30,3.1601313020318087
0.4,1.5174226405700416e-06,11667.60716081662,49.36734693877551,1.254774568292562e-30,3.1601313020318087
0.4,1.5174226405700416e-06,15559.004211011234,49.36734693877551,7.874867145192053e-31,3.1601313020318087
0.4,1.5174226405700416e-06,20748.26557850289,49.36734693877551,4.90850487619871e-31,3.1601313020318087
0.4,1.5174226405700416e-06,27668.25682915017,49.36734693877551,3.0523436689015712e-31,3.1601313020318087
0.4,1.5174226405700416e-06,36896.213472271,49.36734693877551,1.8831613102254444e-31,3.1601313020318087
0.4,1.5174226405700416e-06,49201.89143094656,49.36734693877551,1.1541977602253213e-31,3.1601313020318087
0.4,1.5174226405700416e-06,65611.77672614025,49.36734693877551,7.092079949906375e-32,3.1601313020318087
0.4,1.5174226405700416e-06,87494.71046662277,49.36734693877551,4.2873099304083896e-32,3.1601313020318087
0.4,1.5174226405700416e-06,116676.0716081662,49.36734693877551,2.572704284639204e-32,3.1601313020318087
0.4,1.5174226405700416e-06,155590.04211011232,49.36734693877551,1.5186411036278699e-32,3.1601313020318087
0.4,1.5174226405700416e-06,207482.6557850289,49.36734693877551,8.817632204193936e-33,3.1601313020318087
0.4,1.5174226405700416e-06,276682.5682915017,49.36734693877551,5.065882636402413e-33,3.1601313020318087
0.4,1.5174226405700416e-06,368962.13472271006,49.36734693877551,2.8462802839160077e-33,3.1601313020318087
0.4,1.5174226405700416e-06,492018.9143094657,49.36734693877551,1.5621132938428913e-33,3.1601313020318087
0.4,1.5174226405700416e-06,656117.7672614024,49.36734693877551,8.533333786594337e-34,3.1601313020318087
0.4,1.5174226405700416e-06,874947.1046662279,49.36734693877551,4.476850619397106e-34,3.1601313020318087
0.4,1.5174226405700416e-06,1166760.716081662,49.36734693877551,2.3081471278456456e-34,3.1601313020318087
0.4,1.5174226405700416e-06,1555900.4211011238,49.36734693877551,1.1684595657811855e-34,3.1601313020318087
0.4,1.5174226405700416e-06,2074826.5578502887,49.36734693877551,5.874598247801949e-35,3.1601313020318087
0.4,1.5174226405700416e-06,2766825.682915017,49.36734693877551,2.9379053880849306e-35,3.1601313020318087
0.4,1.5174226405700416e-06,3689621.347227101,49.36734693877551,1.4598196837643503e-35,3.1601313020318087
0.4,1.5174226405700416e-06,4920189.143094657,49.36734693877551,7.435648084297252e-36,3.1601313020318087
0.4,1.5174226405700416e-06,6561177.672614025,49.36734693877551,3.7847579706590685e-36,3.1601313020318087
0.4,1.5174226405700416e-06,8749471.046662277,49.36734693877551,1.9330656418400025e-36,3.1601313020318087
0.4,1.5174226405700416e-06,11667607.16081662,49.36734693877551,1.0165936971007123e-36,3.1601313020318087
0.4,1.5174226405700416e-06,15559004.211011235,49.36734693877551,5.312165120741789e-37,3.1601313020318087
0.4,1.5174226405700416e-06,20748265.57850289,49.36734693877551,2.8547288980622366e-37,3.1601313020318087
0.4,1.5174226405700416e-06,27668256.82915017,49.36734693877551,1.5716518958029085e-37,3.1601313020318087
0.4,1.5174226405700416e-06,36896213.47227101,49.36734693877551,8.956238835000769e-38,3.1601313020318087
0.4,1.5174226405700416e-06,49201891.43094657,49.36734693877551,5.240202920742933e-38,3.1601313020318087
0.4,1.5174226405700416e-06,65611776.72614025,49.36734693877551,3.1138409653871425e-38,3.1601313020318087
0.4,1.5174226405700416e-06,87494710.4666228,49.36734693877551,1.8512626749542438e-38,3.1601313020318087
0.4,1.5174226405700416e-06,116676071.60816622,49.36734693877551,1.0832087841916221e-38,3.1601313020318087
0.4,1.5174226405700416e-06,155590042.11011234,49.36734693877551,6.177999795654413e-39,3.1601313020318087
0.4,1.5174226405700416e-06,207482655.7850289,49.36734693877551,3.473155632636071e-39,3.1601313020318087
0.4,1.5174226405700416e-06,276682568.29150176,49.36734693877551,1.8678788057764498e-39,3.1601313020318087
0.4,1.5174226405700416e-06,368962134.7227101,49.36734693877551,9.669097223974113e-40,3.1601313020318087
0.4,1.5174226405700416e-06,492018914.3094657,49.36734693877551,4.757649027882553e-40,3.1601313020318087
0.4,1.5174226405700416e-06,656117767.2614025,49.36734693877551,2.2301850351988786e-40,3.1601313020318087
0.4,1.5174226405700416e-06,874947104.6662278,49.36734693877551,9.801445945029487e-41,3.1601313020318087
0.4,1.5174226405700416e-06,1166760716.0816624,49.36734693877551,3.9936088738812555e-41,3.1601313020318087
0.4,1.5174226405700416e-06,1555900421.1011233,49.36734693877551,1.4953395939131844e-41,3.1601313020318087
0.4,1.5174226405700416e-06,2074826557.850289,49.36734693877551,5.0021318555173023e-42,3.1601313020318087
0.4,1.5174226405700416e-06,2766825682.915017,49.36734693877551,1.485150900989495e-42,3.1601313020318087
0.4,1.5174226405700416e-06,3689621347.227101,49.36734693877551,3.773261436492038e-43,3.1601313020318087
0.4,1.5174226405700416e-06,4920189143.094657,49.36734693877551,7.811614163959036e-44,3.1601313020318087
0.4,1.5174226405700416e-06,6561177672.614025,49.36734693877551,1.2832753780611102e-44,3.1601313020318087
0.4,1.5174226405700416e-06,8749471046.66228,49.36734693877551,1.7859149242119265e-45,3.1601313020318087
0.4,1.5174226405700416e-06,11667607160.81662,49.36734693877551,1.558098047883965e-46,3.1601313020318087
0.4,1.5174226405700416e-06,15559004211.011234,49.36734693877551,8.904683994508668e-48,3.1601313020318087
0.4,1.5174226405700416e-06,20748265578.50289,49.36734693877551,2.823433497444599e-49,3.1601313020318087
0.4,1.5174226405700416e-06,27668256829.150173,49.36734693877551,4.9996277012658947e-51,3.1601313020318087
0.4,1.5174226405700416e-06,36896213472.27101,49.36734693877551,2.9442848322715804e-53,3.1601313020318087
0.4,1.5174226405700416e-06,49201891430.94656,49.36734693877551,4.415561467436e-56,3.1601313020318087
0.4,1.5174226405700416e-06,65611776726.140236,49.36734693877551,7.277006199612811e-60,3.1601313020318087
0.4,1.8295793323185132e-06,0.7759999999999999,47.755102040816325,3.6299967936795176e-24,3.8094684853342002
0.4,1.8295793323185132e-06,0.9515284103374788,47.755102040816325,3.6299967936795176e-24,3.8094684853342002
0.4,1.8295793323185132e-06,1.1667607160816622,47.755102040816325,3.6299967936795176e-24,3.8094684853342002
0.4,1.8295793323185132e-06,1.5559004211011234,47.755102040816325,3.1337349386805544e-24,3.8094684853342002
0.4,1.8295793323185132e-06,2.074826557850289,47.755102040816325,2.7617545097024637e-24,3.8094684853342002
0.4,1.8295793323185132e-06,2.7668256829150173,47.755102040816325,2.4111735009584216e-24,3.8094684853342002
0.4,1.8295793323185132e-06,3.689621347227101,47.755102040816325,1.8177490283229777e-24,3.8094684853342002
0.4,1.8295793323185132e-06,4.920189143094657,47.755102040816325,1.1408758817951075e-24,3.8094684853342002
0.4,1.8295793323185132e-06,6.561177672614025,47.755102040816325,6.571808983352485e-25,3.8094684853342002
0.4,1.8295793323185132e-06,8.749471046662281,47.755102040816325,3.948805452299561e-25,3.8094684853342002
0.4,1.8295793323185132e-06,11.667607160816619,47.755102040816325,2.3890816756348686e-25,3.8094684853342002
0.4,1.8295793323185132e-06,15.559004211011233,47.755102040816325,1.4092316094537735e-25,3.8094684853342002
0.4,1.8295793323185132e-06,20.748265578502885,47.755102040816325,8.220722653665247e-26,3.8094684853342002
0.4,1.8295793323185132e-06,27.66825682915017,47.755102040816325,4.646538930506938e-26,3.8094684853342002
0.4,1.8295793323185132e-06,36.89621347227101,47.755102040816325,2.532363774866281e-26,3.8094684853342002
0.4,1.8295793323185132e-06,49.20189143094657,47.755102040816325,1.3605526958996648e-26,3.8094684853342002
0.4,1.8295793323185132e-06,65.61177672614025,47.755102040816325,7.461406977452177e-27,3.8094684853342002
0.4,1.8295793323185132e-06,87.49471046662279,47.755102040816325,4.251251930759622e-27,3.8094684853342002
0.4,1.8295793323185132e-06,116.6760716081662,47.755102040816325,2.5868032216450932e-27,3.8094684853342002
0.4,1.8295793323185132e-06,155.59004211011234,47.755102040816325,1.6214844394684965e-27,3.8094684853342002
0.4,1.8295793323185132e-06,207.48265578502892,47.755102040816325,1.0178640142878527e-27,3.8094684853342002
0.4,1.8295793323185132e-06,276.68256829150175,47.755102040816325,6.383619709684655e-28,3.8094684853342002
0.4,1.8295793323185132e-06,368.9621347227101,47.755102040816325,4.0275033836221657e-28,3.8094684853342002
0.4,1.8295793323185132e-06,492.0189143094657,47.755102040816325,2.5261928570445883e-28,3.8094684853342002
0.4,1.8295793323185132e-06,656.1177672614024,47.755102040816325,1.5984789368027095e-28,3.8094684853342002
0.4,1.8295793323185132e-06,874.9471046662279,47.755102040816325,1.0007830460922396e-28,3.8094684853342002
0.4,1.8295793323185132e-06,1166.760716081662,47.755102040816325,6.35347358593274e-29,3.8094684853342002
0.4,1.8295793323185132e-06,1555.9004211011234,47.755102040816325,3.983018890126217e-29,3.8094684853342002
0.4,1.8295793323185132e-06,2074.8265578502887,47.755102040816325,2.5089927781300883e-29,3.8094684853342002
0.4,1.8295793323185132e-06,2766.8256829150173,47.755102040816325,1.5812420920707337e-29,3.8094684853342002
0.4,1.8295793323185132e-06,3689.6213472271006,47.755102040816325,9.96488200476934e-30,3.8094684853342002
0.4,1.8295793323185132e-06,4920.189143094656,47.755102040816325,6.2856555029157254e-30,3.8094684853342002
0.4,1.8295793323185132e-06,6561.177672614024,47.755102040816325,3.9496199171459825e-30,3.8094684853342002
0.4,1.8295793323185132e-06,8749.471046662278,47.755102040816325,2.4837890368479738e-30,3.8094684853342002
0.4,1.8295793323185132e-06,11667.60716081662,47.755102040816325,1.5544587361305866e-30,3.8094684853342002
0.4,1.8295793323185132e-06,15559.004211011234,47.755102040816325,9.754679294791708e-31,3.8094684853342002
0.4,1.8295793323185132e-06,20748.26557850289,47.755102040816325,6.079543698769893e-31,3.8094684853342002
0.4,1.8295793323185132e-06,27668.25682915017,47.755102040816325,3.780088298684385e-31,3.8094684853342002
0.4,1.8295793323185132e-06,36896.213472271,47.755102040816325,2.3318364708411625e-31,3.8094684853342002
0.4,1.8295793323185132e-06,49201.89143094656,47.755102040816325,1.428990100152799e-31,3.8094684853342002
0.4,1.8295793323185132e-06,65611.77672614025,47.755102040816325,8.779098292419209e-32,3.8094684853342002
0.4,1.8295793323185132e-06,87494.71046662277,47.755102040816325,5.306288925425011e-32,3.8094684853342002
0.4,1.8295793323185132e-06,116676.0716081662,47.755102040816325,3.1835822986223423e-32,3.8094684853342002
0.4,1.8295793323185132e-06,155590.04211011232,47.755102040816325,1.878892168075877e-32,3.8094684853342002
0.4,1.8295793323185132e-06,207482.6557850289,47.755102040816325,1.0907303702788108e-32,3.8094684853342002
0.4,1.8295793323185132e-06,276682.5682915017,47.755102040816325,6.265193369406132e-33,3.8094684853342002
0.4,1.8295793323185132e-06,368962.13472271006,47.755102040816325,3.519402813472041e-33,3.8094684853342002
0.4,1.8295793323185132e-06,492018.9143094657,47.755102040816325,1.9311588968360536e-33,3.8094684853342002
0.4,1.8295793323185132e-06,656117.7672614024,47.755102040816325,1.0547377856446422e-33,3.8094684853342002
0.4,1.8295793323185132e-06,874947.1046662279,47.755102040816325,5.532586170220412e-34,3.8094684853342002
0.4,1.8295793323185132e-06,1166760.716081662,47.755102040816325,2.8520183821493767e-34,3.8094684853342002
0.4,1.8295793323185132e-06,1555900.4211011238,47.755102040816325,1.4435816169483152e-34,3.8094684853342002
0.4,1.8295793323185132e-06,2074826.5578502887,47.755102040816325,7.256811546513205e-35,3.8094684853342002
0.4,1.8295793323185132e-06,2766825.682915017,47.755102040816325,3.6286974409400223e-35,3.8094684853342002
0.4,1.8295793323185132e-06,3689621.347227101,47.755102040816325,1.802862957030357e-35,3.8094684853342002
0.4,1.8295793323185132e-06,4920189.143094657,47.755102040816325,9.181849187293466e-36,3.8094684853342002
0.4,1.8295793323185132e-06,6561177.672614025,47.755102040816325,4.673033059787511e-36,3.8094684853342002
0.4,1.8295793323185132e-06,8749471.046662277,47.755102040816325,2.3865323312266443e-36,3.8094684853342002
0.4,1.8295793323185132e-06,11667607.16081662,47.755102040816325,1.2549368559131224e-36,3.8094684853342002
0.4,1.8295793323185132e-06,15559004.211011235,47.755102040816325,6.557107700950058e-37,3.8094684853342002
0.4,1.8295793323185132e-06,20748265.57850289,47.755102040816325,3.523466211178218e-37,3.8094684853342002
0.4,1.8295793323185132e-06,27668256.82915017,47.755102040816325,1.9396453883222806e-37,3.8094684853342002
0.4,1.8295793323185132e-06,36896213.47227101,47.755102040816325,1.1051926738784577e-37,3.8094684853342002
0.4,1.8295793323185132e-06,49201891.43094657,47.755102040816325,6.465315045253361e-38,3.8094684853342002
0.4,1.8295793323185132e-06,65611776.72614025,47.755102040816325,3.841072351047309e-38,3.8094684853342002
0.4,1.8295793323185132e-06,87494710.4666228,47.755102040816325,2.2831011690177099e-38,3.8094684853342002
0.4,1.8295793323185132e-06,116676071.60816622,47.755102040816325,1.3355773600941176e-38,3.8094684853342002
0.4,1.8295793323185132e-06,155590042.11011234,47.755102040816325,7.615561406916598e-39,3.8094684853342002
0.4,1.8295793323185132e-06,207482655.7850289,47.755102040816325,4.280272301169065e-39,3.8094684853342002
0.4,1.8295793323185132e-06,276682568.29150176,47.755102040816325,2.301399794242535e-39,3.8094684853342002
0.4,1.8295793323185132e-06,368962134.7227101,47.755102040816325,1.191033065137765e-39,3.8094684853342002
0.4,1.8295793323185132e-06,492018914.3094657,47.755102040816325,5.859042388135687e-40,3.8094684853342002
0.4,1.8295793323185132e-06,656117767.2614025,47.755102040816325,2.7458441803144398e-40,3.8094684853342002
0.4,1.8295793323185132e-06,874947104.6662278,47.755102040816325,1.206491050057356e-40,3.8094684853342002
0.4,1.8295793323185132e-06,1166760716.0816624,47.755102040816325,4.914777307325574e-41,3.8094684853342002
0.4,1.8295793323185132e-06,1555900421.1011233,47.755102040816325,1.8398443615294628e-41,3.8094684853342002
0.4,1.8295793323185132e-06,2074826557.850289,47.755102040816325,6.153282941305767e-42,3.8094684853342002
0.4,1.8295793323185132e-06,2766825682.915017,47.755102040816325,1.8265743939316508e-42,3.8094684853342002
0.4,1.8295793323185132e-06,3689621347.227101,47.755102040816325,4.639854823688606e-43,3.8094684853342002
0.4,1.8295793323185132e-06,4920189143.094657,47.755102040816325,9.604092170100537e-44,3.8094684853342002
0.4,1.8295793323185132e-06,6561177672.614025,47.755102040816325,1.5775011407017102e-44,3.8094684853342002
0.4,1.8295793323185132e-06,8749471046.66228,47.755102040816325,2.1949452897712253e-45,3.8094684853342002
0.4,1.8295793323185132e-06,11667607160.81662,47.755102040816325,1.914669745234085e-46,3.8094684853342002
0.4,1.8295793323185132e-06,15559004211.011234,47.755102040816325,1.0941099612819365e-47,3.8094684853342002
0.4,1.8295793323185132e-06,20748265578.50289,47.755102040816325,3.468542382114171e-49,3.8094684853342002
0.4,1.8295793323185132e-06,27668256829.150173,47.755102040816325,6.140768307313997e-51,3.8094684853342002
0.4,1.8295793323185132e-06,36896213472.27101,47.755102040816325,3.6159737740901696e-53,3.8094684853342002
0.4,1.8295793323185132e-06,49201891430.94656,47.755102040816325,5.421585114659485e-56,3.8094684853342002
0.4,1.8295793323185132e-06,65611776726.140236,47.755102040816325,8.934324641751595e-60,3.8094684853342002
0.4,2.212439610672002e-06,0.7759999999999999,46.14285714285714,4.496785041732124e-24,4.5922301175979285
0.4,2.212439610672002e-06,0.9515284103374788,46.14285714285714,4.496785041732124e-24,4.5922301175979285
0.4,2.212439610672002e-06,1.1667607160816622,46.14285714285714,4.496785041732124e-24,4.5922301175979285
0.4,2.212439610672002e-06,1.5559004211011234,46.14285714285714,3.8820937303392525e-24,4.5922301175979285
0.4,2.212439610672002e-06,2.074826557850289,46.14285714285714,3.421329128499409e-24,4.5922301175979285
0.4,2.212439610672002e-06,2.7668256829150173,46.14285714285714,2.986915541333767e-24,4.5922301175979285
0.4,2.212439610672002e-06,3.689621347227101,46.14285714285714,2.2516344887873662e-24,4.5922301175979285
0.4,2.212439610672002e-06,4.920189143094657,46.14285714285714,1.4131221256525584e-24,4.5922301175979285
0.4,2.212439610672002e-06,6.561177672614025,46.14285714285714,8.139771690242819e-25,4.5922301175979285
0.4,2.212439610672002e-06,8.749471046662281,46.14285714285714,4.890953964705032e-25,4.5922301175979285
0.4,2.212439610672002e-06,11.667607160816619,46.14285714285714,2.9591404414160447e-25,4.5922301175979285
0.4,2.212439610672002e-06,15.559004211011233,46.14285714285714,1.7455448633370325e-25,4.5922301175979285
0.4,2.212439610672002e-06,20.748265578502885,46.14285714285714,1.0183049682557247e-25,4.5922301175979285
0.4,2.212439610672002e-06,27.66825682915017,46.14285714285714,5.756051027971775e-26,4.5922301175979285
0.4,2.212439610672002e-06,36.89621347227101,46.14285714285714,3.1372950928472075e-26,4.5922301175979285
0.4,2.212439610672002e-06,49.20189143094657,46.14285714285714,1.6857130246708181e-26,4.5922301175979285
0.4,2.212439610672002e-06,65.61177672614025,46.14285714285714,9.24543897728699e-27,4.5922301175979285
0.4,2.212439610672002e-06,87.49471046662279,46.14285714285714,5.268173913126188e-27,4.5922301175979285
0.4,2.212439610672002e-06,116.6760716081662,46.14285714285714,3.205776398595423e-27,4.5922301175979285
0.4,2.212439610672002e-06,155.59004211011234,46.14285714285714,2.0095590058261838e-27,4.5922301175979285
0.4,2.212439610672002e-06,207.48265578502892,46.14285714285714,1.2615202963555814e-27,4.5922301175979285
0.4,2.212439610672002e-06,276.68256829150175,46.14285714285714,7.912004420190192e-28,4.5922301175979285
0.4,2.212439610672002e-06,368.9621347227101,46.14285714285714,4.991901700196292e-28,4.5922301175979285
0.4,2.212439610672002e-06,492.0189143094657,46.14285714285714,3.1311810821674616e-28,4.5922301175979285
0.4,2.212439610672002e-06,656.1177672614024,46.14285714285714,1.9813034758056873e-28,4.5922301175979285
0.4,2.212439610672002e-06,874.9471046662279,46.14285714285714,1.2404753018946206e-28,4.5922301175979285
0.4,2.212439610672002e-06,1166.760716081662,46.14285714285714,7.875035634332421e-29,4.5922301175979285
0.4,2.212439610672002e-06,1555.9004211011234,46.14285714285714,4.936820922828532e-29,4.5922301175979285
0.4,2.212439610672002e-06,2074.8265578502887,46.14285714285714,3.1097382986580624e-29,4.5922301175979285
0.4,2.212439610672002e-06,2766.8256829150173,46.14285714285714,1.959766319443494e-29,4.5922301175979285
0.4,2.212439610672002e-06,3689.6213472271006,46.14285714285714,1.2349652946613655e-29,4.5922301175979285
0.4,2.212439610672002e-06,4920.189143094656,46.14285714285714,7.789459682079284e-30,4.5922301175979285
0.4,2.212439610672002e-06,6561.177672614024,46.14285714285714,4.8941437096115955e-30,4.5922301175979285
0.4,2.212439610672002e-06,8749.471046662278,46.14285714285714,3.0774905074410565e-30,4.5922301175979285
0.4,2.212439610672002e-06,11667.60716081662,46.14285714285714,1.9258164091791342e-30,4.5922301175979285
0.4,2.212439610672002e-06,15559.004211011234,46.14285714285714,1.2083589482616207e-30,4.5922301175979285
0.4,2.212439610672002e-06,20748.26557850289,46.14285714285714,7.530019208664888e-31,4.5922301175979285
0.4,2.212439610672002e-06,27668.25682915017,46.14285714285714,4.681261083720257e-31,4.5922301175979285
0.4,2.212439610672002e-06,36896.213472271,46.14285714285714,2.8872817321484395e-31,4.5922301175979285
0.4,2.212439610672002e-06,49201.89143094656,46.14285714285714,1.769074305844429e-31,4.5922301175979285
0.4,2.212439610672002e-06,65611.77672614025,46.14285714285714,1.0866236424309713e-31,4.5922301175979285
0.4,2.212439610672002e-06,87494.71046662277,46.14285714285714,6.566522453922456e-32,4.5922301175979285
0.4,2.212439610672002e-06,116676.0716081662,46.14285714285714,3.938804774581671e-32,4.5922301175979285
0.4,2.212439610672002e-06,155590.04211011232,46.14285714285714,2.3240978645026383e-32,4.5922301175979285
0.4,2.212439610672002e-06,207482.6557850289,46.14285714285714,1.3488759299422903e-32,4.5922301175979285
0.4,2.212439610672002e-06,276682.5682915017,46.14285714285714,7.746140165768721e-33,4.5922301175979285
0.4,2.212439610672002e-06,368962.13472271006,46.14285714285714,4.350245265481588e-33,4.5922301175979285
0.4,2.212439610672002e-06,492018.9143094657,46.14285714285714,2.3864884404895367e-33,4.5922301175979285
0.4,2.212439610672002e-06,656117.7672614024,46.14285714285714,1.3031360834074284e-33,4.5922301175979285
0.4,2.212439610672002e-06,874947.1046662279,46.14285714285714,6.834218452234455e-34,4.5922301175979285
0.4,2.212439610672002e-06,1166760.716081662,46.14285714285714,3.5223501905069447e-34,4.5922301175979285
0.4,2.212439610672002e-06,1555900.4211011238,46.14285714285714,1.7825749791077955e-34,4.5922301175979285
0.4,2.212439610672002e-06,2074826.5578502887,46.14285714285714,8.959422176644037e-35,4.5922301175979285
0.4,2.212439610672002e-06,2766825.682915017,46.14285714285714,4.4793907042686427e-35,4.5922301175979285
0.4,2.212439610672002e-06,3689621.347227101,46.14285714285714,2.2252113818886048e-35,4.5922301175979285
0.4,2.212439610672002e-06,4920189.143094657,46.14285714285714,1.1331197594969578e-35,4.5922301175979285
0.4,2.212439610672002e-06,6561177.672614025,46.14285714285714,5.766117952789322e-36,4.5922301175979285
0.4,2.212439610672002e-06,8749471.046662277,46.14285714285714,2.9444468475514848e-36,4.5922301175979285
0.4,2.212439610672002e-06,11667607.16081662,46.14285714285714,1.5481123879917668e-36,4.5922301175979285
0.4,2.212439610672002e-06,15559004.211011235,46.14285714285714,8.088206625172945e-37,4.5922301175979285
0.4,2.212439610672002e-06,20748265.57850289,46.14285714285714,4.345774186965051e-37,4.5922301175979285
0.4,2.212439610672002e-06,27668256.82915017,46.14285714285714,2.392059484787823e-37,4.5922301175979285
0.4,2.212439610672002e-06,36896213.47227101,46.14285714285714,1.3627710787383815e-37,4.5922301175979285
0.4,2.212439610672002e-06,49201891.43094657,46.14285714285714,7.970568520351203e-38,4.5922301175979285
0.4,2.212439610672002e-06,65611776.72614025,46.14285714285714,4.734226217310364e-38,4.5922301175979285
0.4,2.212439610672002e-06,87494710.4666228,46.14285714285714,2.8132118382924975e-38,4.5922301175979285
0.4,2.212439610672002e-06,116676071.60816622,46.14285714285714,1.6452259090765657e-38,4.5922301175979285
0.4,2.212439610672002e-06,155590042.11011234,46.14285714285714,9.378523929466823e-39,4.5922301175979285
0.4,2.212439610672002e-06,207482655.7850289,46.14285714285714,5.269569994116322e-39,4.5922301175979285
0.4,2.212439610672002e-06,276682568.29150176,46.14285714285714,2.8325056786869304e-39,4.5922301175979285
0.4,2.212439610672002e-06,368962134.7227101,46.14285714285714,1.4654649124969985e-39,4.5922301175979285
0.4,2.212439610672002e-06,492018914.3094657,46.14285714285714,7.2069803034213756e-40,4.5922301175979285
0.4,2.212439610672002e-06,656117767.2614025,46.14285714285714,3.3766261061838797e-40,4.5922301175979285
0.4,2.212439610672002e-06,874947104.6662278,46.14285714285714,1.4832331577441831e-40,4.5922301175979285
0.4,2.212439610672002e-06,1166760716.0816624,46.14285714285714,6.040514016543253e-41,4.5922301175979285
0.4,2.212439610672002e-06,1555900421.1011233,46.14285714285714,2.260654298022908e-41,4.5922301175979285
0.4,2.212439610672002e-06,2074826557.850289,46.14285714285714,7.558786419845184e-42,4.5922301175979285
0.4,2.212439610672002e-06,2766825682.915017,46.14285714285714,2.2432627055714925e-42,4.5922301175979285
0.4,2.212439610672002e-06,3689621347.227101,46.14285714285714,5.697070417118077e-43,4.5922301175979285
0.4,2.212439610672002e-06,4920189143.094657,46.14285714285714,1.179008033856026e-43,4.5922301175979285
0.4,2.212439610672002e-06,6561177672.614025,46.14285714285714,1.936203056717388e-44,4.5922301175979285
0.4,2.212439610672002e-06,8749471046.66228,46.14285714285714,2.693395873314504e-45,4.5922301175979285
0.4,2.212439610672002e-06,11667607160.81662,46.14285714285714,2.349056145776643e-46,4.5922301175979285
0.4,2.212439610672002e-06,15559004211.011234,46.14285714285714,1.3421226770775301e-47,4.5922301175979285
