,mass,coupling
145,0.08166561355341984,1.7511902611404603e-05
146,0.08170742508377721,1.7748704819288552e-05
147,0.0818145141441749,1.798870915128791e-05
148,0.08198313570572821,1.823195890766978e-05
149,0.0822068660517794,1.8478497974222908e-05
150,0.08247726037922866,1.8728370830175484e-05
151,0.08999999999999998,1.893944812278877e-05
152,0.09166531672220436,1.8981622556219613e-05
153,0.09170389829768116,1.923829884264467e-05
154,0.09180682723597532,1.9498445997580456e-05
155,0.09197054962774981,1.9762110955351862e-05
156,0.09218954330517568,2.0029341284946502e-05
157,0.09246170846073781,2.0300185198596847e-05
158,0.1,2.0528952534807782e-05
159,0.10333245651263662,2.05746915604784e-05
160,0.10342557169607154,2.0852909895525532e-05
161,0.10365228610975517,2.1134890398366476e-05
162,0.10400485208245666,2.142068394237917e-05
163,0.10446990387952013,2.1710342088869558e-05
164,0.10502984182176035,2.2003917096374e-05
165,0.10566454770476102,2.230146193008746e-05
166,0.10635313312730899,2.2603030271419218e-05
167,0.10707546782587213,2.290867652767775e-05
168,0.10781332912219568,2.3218455841886607e-05
169,0.10855111808179675,2.3532424102733036e-05
170,0.12,2.379765342146978e-05
171,0.1216650605516349,2.3850637954651024e-05
172,0.12170039952346434,2.4173154808041014e-05
173,0.12180279199377231,2.4500032849627233e-05
174,0.12196886174205318,2.483133105295568e-05
175,0.12219234401561782,2.5167109189033694e-05
176,0.12246473698608532,2.5507427837113564e-05
177,0.13,2.5794195479421032e-05
178,0.1316859799964476,2.5852348395621887e-05
179,0.13177265504304791,2.620193309323672e-05
180,0.13192395019270123,2.655624500011457e-05
181,0.13213423742202296,2.691534803926914e-05
182,0.13239548727302008,2.7279306998103975e-05
183,0.14,2.758578786745246e-05
184,0.14169159566700845,2.7648187540101057e-05
185,0.14178468320270532,2.8022056216667454e-05
186,0.14194177212959003,2.8400980479142133e-05
187,0.14215697891964876,2.8785028690965215e-05
188,0.15,2.9109235871345606e-05
189,0.15167079505087064,2.917427014001166e-05
190,0.15173213832429258,2.9568775051091874e-05
191,0.15185904671421335,2.9968614598621238e-05
192,0.15204697843621903,3.0373860919461042e-05
193,0.16000000000000003,3.071592125236712e-05
194,0.1616718162241386,3.078458712593299e-05
195,0.16173533055855163,3.1200867319009736e-05
196,0.16186404747264127,3.1622776601683795e-05
197,0.17000000000000004,3.197918650213204e-05
198,0.17166515849933817,3.2050391092517176e-05
199,0.1717024090125999,3.248378793937432e-05
200,0.17180560438013015,3.2923045333340654e-05
201,0.18,3.3294005629445705e-05
202,0.18166750588585173,3.3368242522829425e-05
203,0.18171881281029117,3.381945982787926e-05
204,0.19,3.4200622537358616e-05
205,0.1916652740457904,3.4276778654645056e-05
206,0.19170393200484853,3.4740281510084825e-05
207,0.2,3.513153762875593e-05
208,0.20334266996158284,3.521005201684521e-05
209,0.20346636173511348,3.568617492834814e-05
210,0.22,3.6088095152893984e-05
211,0.22167110386326955,3.616873614408161e-05
212,0.23,3.6575216833452955e-05
213,0.24,3.657611013132401e-05
214,0.25,3.657638654885128e-05
215,0.25333013333045634,3.6657822725097235e-05
216,0.27,3.707096568095309e-05
217,0.27166546697632293,3.715352290971728e-05
218,0.28,3.7571864773788145e-05
219,0.2816731850506457,3.765592612945414e-05
220,0.29,3.8079433712192136e-05
221,0.29168283258751365,3.816512302514509e-05
222,0.3,3.8594226969600175e-05
223,0.30168536046324596,3.868120546330525e-05
224,0.31,3.911656088941089e-05
225,0.3133535533446732,3.920426655270156e-05
226,0.3134974890731158,3.973440066115101e-05
227,0.31376846234094585,4.0271703432545944e-05
228,0.33,4.072552536650388e-05
229,0.3333327839935025,4.081627180410964e-05
230,0.33342487270791804,4.1368204023885115e-05
231,0.33364592630114215,4.192759966846059e-05
232,0.33398839711304373,4.24945596609345e-05
233,0.334439516395386,4.3069186289123495e-05
234,0.33498258154858945,4.3651583224016654e-05
235,0.35,4.4143185863460304e-05
236,0.3516715958482444,4.424185553847923e-05
237,0.3517332678027709,4.484010972620934e-05
238,0.35185833022598784,4.544645372095094e-05
239,0.3520423649519426,4.606099691596668e-05
240,0.3522785134926412,4.6683850183773974e-05
241,0.36,4.720856648390305e-05
242,0.3616880011404893,4.7315125896148124e-05
243,0.36177441757704254,4.7954937944395703e-05
244,0.3619224059552606,4.860340175990225e-05
245,0.36212657319873076,4.926063433495781e-05
246,0.36237935979788166,4.992675424386394e-05
247,0.3626818186111827,5.0601881664326344e-05
248,0.36301788982542726,5.128613839913648e-05
249,0.37,5.1862174810234965e-05
250,0.37169389299035827,5.197964789814706e-05
251,0.371791203621256,5.2682535280543504e-05
252,0.3719542478957717,5.3394927357417675e-05
253,0.3721769475905322,5.411695265464637e-05
254,0.37245076900700447,5.4848741436079274e-05
255,0.37276558855472075,5.559042572704037e-05
256,0.3731106244800477,5.63421393381473e-05
257,0.37347528763390403,5.710401788945271e-05
258,0.3738498491847182,5.787619883491209e-05
259,0.37422588022457604,5.8658821487182444e-05
260,0.3745964686024249,5.945202704275635e-05
261,0.37495625154970497,6.0255958607435806e-05
262,0.38,6.093428484486628e-05
263,0.3816749624365427,6.107076122215069e-05
264,0.3817476734587818,6.18965818891261e-05
265,0.38188910633793594,6.273356959840385e-05
266,0.3820940777185253,6.358187535472236e-05
267,0.38235456305141,6.444165220476004e-05
268,0.38266054596126187,6.531305526474729e-05
269,0.38300099821798184,6.619624174845146e-05
270,0.3833648219527256,6.709137099554105e-05
271,0.38374162518987015,6.799860450033216e-05
272,0.3841222622838771,6.891810594092489e-05
273,0.3844991298637368,6.985004120873313e-05
274,0.3848662514570532,7.079457843841373e-05
275,0.3852192054420376,7.175188803820056e-05
276,0.3855549544798641,7.272214272064852e-05
277,0.38587162666738395,7.37055175337934e-05
278,0.38616828579143697,7.470218989273312e-05
279,0.386444714885825,7.571233961163601e-05
280,0.38670122627985193,7.673614893618186e-05
281,0.38693850331716995,7.777380257644167e-05
282,0.38715747376306314,7.88254877402021e-05
283,0.38735921202054163,7.989139416674041e-05
284,0.38754486596885607,8.097171416105619e-05
285,0.38771560393811755,8.206664262856597e-05
286,0.38787257760158095,8.317637711026709e-05
287,0.3880168971051732,8.430111781837678e-05
288,0.38814961537775894,8.544106767245351e-05
289,0.38827171917207953,8.659643233600654e-05
290,0.3883841249249576,8.776742025360064e-05
291,0.3884876779780213,8.895424268846251e-05
292,0.3885831540665056,9.01571137605957e-05
293,0.38867126227206833,9.137625048541107e-05
294,0.3887526488578155,9.261187281287937e-05
295,0.38882790157211994,9.386420366721355e-05
296,0.38889755413352944,9.513346898708745e-05
297,0.3889620907016881,9.64198977663984e-05
298,0.38902195020657576,9.772372209558111e-05
299,0.38907753045674975,9.904517720348015e-05
300,0.389129188082546,0.00010038450149978858
301,0.38917724403343945,0.00010174193661806056
302,0.3892220044713939,0.0001031177274593056
303,0.38926373833728106,0.00010451212223617218
304,0.389302689771586,0.00010592537251772897
305,0.3893390805607876,0.00010735773327485153
306,0.3893731123443381,0.00010880946292622274
307,0.38940496860166246,0.0001102808233849553
308,0.38943481643848327,0.00011177208010584467
309,0.3894628081910958,0.00011328350213326095
310,0.38948908286618894,0.0001148153621496884
311,0.38951376743259364,0.00011636793652492134
312,0.38953697798003567,0.0001179415053659252
313,0.38955882075866044,0.00011953635256737201
314,0.38957939311181666,0.000121152765862859
315,0.389598784313369,0.00012279103687682
316,0.3896364162010136,0.00012445146117713845
317,0.3896523682318265,0.00012613433832847306
318,0.38966776558272176,0.0001278399719463023
319,0.3896825941202162,0.0001295686697517019
320,0.3896968465278357,0.00013132074362686195
321,0.3897105213038678,0.0001330965096713551
322,0.38972362183328957,0.00013489628825916533
323,0.38973615554295,0.00013672040409648826
324,0.3897481331439021,0.00013856918628031274
325,0.38975956796085076,0.00014044296835779473
326,0.3897704753458343,0.00014234208838643416
327,0.3897808721713143,0.00014426688899506524
328,0.3897907763966274,0.00014621771744567183
329,0.3898002067011026,0.00014819492569603847
330,0.38980918217691435,0.00015019887046324872
331,0.3898177220748243,0.00015222991328804204
332,0.38982584559625305,0.00015428842060004103
333,0.38983357172555083,0.00015637476378386065
334,0.38984091909684254,0.00015848931924611142
335,0.38984790589036605,0.00016063246848330861
336,0.3898573798925742,0.00016280459815069974
337,0.3898634985911666,0.00016500610013202286
338,0.3898693655375971,0.000167237371610208
339,0.3898749857287408,0.00016949881513903477
340,0.3898803650818818,0.00017179083871575893
341,0.38988551023364976,0.000174113855854721
342,0.3898904283648629,0.00017646828566195017
343,0.38989512704936574,0.0001788545529107773
344,0.38989961412478363,0.00018127308811847006
345,0.3899038975830552,0.00018372432762390448
346,0.389907985478629,0.00018620871366628695
347,0.3899118858522902,0.00018872669446494045
348,0.389915606668701,0.0001912787243001699
349,0.3899200174847748,0.00019386526359522097
350,0.3899233450433032,0.000196486778999347
351,0.3899265318726897,0.00019914374347199942
352,0.38992957885744733,0.00020183663636815638
353,0.3899324925681504,0.00020456594352480552
354,0.3899352793675477,0.0002073321573485954
355,0.38993794399561954,0.00021013577690467467
356,0.38994049120044844,0.00021297730800672805
357,0.38994292570158945,0.00021585726330823415
358,0.3899452521599793,0.00021877616239495518
359,0.389947475153554,0.00022173453187867786
360,0.38994959915781674,0.00022473290549222168
361,0.38995162853067283,0.00022777182418573218
362,0.38995356750091675,0.00023085183622427617
363,0.3899554201598285,0.00023397349728675667
364,0.3899571904553963,0.00023713737056616554
365,0.3899588821887448,0.00024034402687119155
366,0.38996070684124157,0.0002435940447292027
367,0.38996223859460116,0.0002468880104906209
368,0.3899637062813549,0.000250226518434708
369,0.38996511243033455,0.0002536101708767827
370,0.3899664595208717,0.0002570395782768865
371,0.38996774997483813,0.00026051535934991995
372,0.38996898615041653,0.0002640381411772678
373,0.3899701703373654,0.0002676085593199333
374,0.3899713047535652,0.000271227257933203
375,0.38997239154265745,0.0002748948898828612
376,0.3899734327726108,0.0002786121168629772
377,0.38997451710242315,0.0002823796095152837
378,0.3899754676175827,0.0002861980475501708
379,0.3899763799287951,0.0002900681198693156
380,0.39,0.0002933361671057154
381,0.39166825611881967,0.0002939905246899698
382,0.4,0.0002972998478270138
383,0.4016755906498649,0.00029796596967092843
384,0.41,0.0003013189350937617
385,0.41335667898737044,0.0003019951720402019
386,0.41352221918243626,0.00030607885872441405
387,0.43,0.00030952819654958975
388,0.4333321348099063,0.0003102177664799505
389,0.43343347830536916,0.0003144126420258799
390,0.4336852330851814,0.0003186642421786735
391,0.43407786724425473,0.000322973333988745
392,0.45000000000000007,0.0003266096578312734
393,0.45334772905634363,0.0003273406948788386
394,0.45349806456696956,0.0003317671127842861
395,0.4537975897615114,0.00033625338629516313
396,0.45423421166992245,0.00034080032480036547
397,0.45478925860679326,0.0003454087486336344
398,0.4554396170357108,0.0003500794892215594
399,0.4561601501865452,0.0003548133892335753
400,0.45692595907349864,0.0003596113027339953
401,0.4577141692464285,0.0003644740953360952
402,0.458505097836325,0.00036940264435828343
403,0.45928281061924325,0.0003743978389823811
404,0.46003518050056647,0.00037946058041404417
405,0.46075360067520454,0.00038459178204535354
406,0.4614325017227472,0.0003897923696196044
407,0.462068792522182,0.0003950632813983238
408,0.46266130763610624,0.0004004054683305464
409,0.46321030968701116,0.00040581989422437995
410,0.4637170690592678,0.0004113075359208898
411,0.46418352572565313,0.0004168693834703355
412,0.46461202775935356,0.0004225064403107902
413,0.46500513614826133,0.00042821972344917554
414,0.46536548399823136,0.00043401026364474403
415,0.4656956786376515,0.00043987910559504346
416,0.46599823651621397,0.00044582730812439545
417,0.4662755425043875,0.00045185594437492264
418,0.46652982689857414,0.00045796610200015894
419,0.4667631549508937,0.0004641588833612782
420,0.4669774250099336,0.0004704354057259764
421,0.46717437237639314,0.00047679680147004276
422,0.46735557677043144,0.0004832442182816564
423,0.4675224719113568,0.0004897788193684466
424,0.4676763561617668,0.0004964017836673521
425,0.46781836489975537,0.0005031143060573182
426,0.46794955539115624,0.0005099175975748707
427,0.4680709311585226,0.0005168128856326041
428,0.4681833564058656,0.0005238014142406248
429,0.46828761119738826,0.000530884444230989
430,0.4683843998585306,0.0005380632534851742
431,0.4684743586338279,0.0005453391371646284
432,0.4685580626265759,0.0005527134079444356
433,0.4686360320599577,0.0005601873962501419
434,0.468708737907293,0.0005677624504977828
435,0.46877660694255036,0.0005754399373371566
436,0.46884002626274307,0.0005832212418983925
437,0.4688993473323878,0.0005911077680418404
438,0.46895488959758763,0.0005991009386113537
439,0.4690069437140317,0.0006072021956909884
440,0.4690557744296322,0.000615413000865177
441,0.4691016231588776,0.0006237348354824192
442,0.46914471028242744,0.0006321692009225386
443,0.46918523720208677,0.0006407176188675537
444,0.46926304169670147,0.0006493816315762113
445,0.4692960227835968,0.0006581628021622322
446,0.46932784005864964,0.0006670627148763198
447,0.4693584603743965,0.0006760829753919819
448,0.4693878661587524,0.0006852252110952176
449,0.4694160530789416,0.0006944910713781214
450,0.4694430278812779,0.0007038822279364571
451,0.46946880642963223,0.0007134003750712565
452,0.4694934119522049,0.0007230472299944954
453,0.46951687349628224,0.0007328245331389044
454,0.4695392245835466,0.0007427340484719672
455,0.4695605020537227,0.0007527775638141667
456,0.46958074508142733,0.0007629568911615335
457,0.46959999434959254,0.0007732738670125564
458,0.4696182913624054,0.0007837303526995131
459,0.46963567788102745,0.0007943282347242822
460,0.4696521954661885,0.0008050694250986947
461,0.4696678851128953,0.0008159558616894897
462,0.4696827869638161,0.0008269895085679326
463,0.46969694008928836,0.0008381723563641631
464,0.4697159972788899,0.000849506422626333
465,0.4697283740332991,0.0008609937521846016
466,0.46974022783381364,0.0008726364175200529
467,0.46975156999776996,0.0008844365191386008
468,0.4697624137114756,0.0008963961859499511
469,0.469772773598472,0.0009085175756516881
470,0.46978266534612506,0.0009208028751185537
471,0.46979210538579036,0.0009332543007969925
472,0.46980111062152574,0.0009458740991050298
473,0.4698096982022742,0.000958664546837557
474,0.46981788533257723,0.0009716279515771058
475,0.4698256891171218,0.0009847666521101577
476,0.4698331264347492,0.0009980830188491038
477,0.46984190146321964,0.0010115794542598982
478,0.4698485478800984,0.0010252583932954993
479,0.46985490684418807,0.001039122303835169
480,0.4698609878781991,0.0010531736871297159
481,0.4698668007953251,0.0010674150782527558
482,0.46987235557378654,0.0010818490465580761
483,0.46987766225136096,0.0010964781961431851
484,0.46988273083762644,0.001111305166319128
485,0.46988757124177893,0.0011263326320866585
486,0.4698921932140425,0.001141563304618846
487,0.46989660629886293,0.0011569999317502114
488,0.4699008197982447,0.0011726452984724771
489,0.46990484274376704,0.001188502227437019
490,0.4699086838759731,0.0012045735794641134
491,0.4699123516299839,0.0012208622540590718
492,0.4699158541263271,0.0012373711899353532
493,0.4699191991661039,0.0012541033655447502
494,0.4699227966162794,0.0012710617996147457
495,0.4699258251216797,0.001288249551693135
496,0.4699287250997942,0.0013056697227000118
497,0.4699315017796363,0.0013233254554872206
498,0.46993416027168927,0.0013412199354053723
499,0.46993670555351813,0.001359356390878527
500,0.4699391424587992,0.0013777380939866493
501,0.4699414756692783,0.001396368361055939
502,0.4699437097092218,0.0014152505532571448
503,0.4699458489419779,0.001434388077211967
504,0.4699478975683099,0.0014537843856076637
505,0.46995002685181825,0.001473442977819963
506,0.4699518969379491,0.001493367400544404
507,0.46995369100906664,0.0015135612484362103
508,0.46995541212462305,0.0015340281647588183
509,0.4699570632574048,0.0015547718420411759
510,0.4699586472895687,0.0015757960227439267
511,0.4699601670099204,0.0015971044999346024
512,0.46996172165749595,0.0016187011179719596
513,0.4699631145551349,0.0016405897731995387
514,0.4699644526720305,0.0016627744146486335
515,0.46996573813801473,0.001685259044750751
516,0.46996697302419577,0.0017080477200597077
517,0.4699681593405116,0.0017311445519834917
518,0.4699692990340393,0.001754553707526019
519,0.4699703939879526,0.0017782794100389228
520,0.4699714990844483,0.001802325939983507
521,0.4699725070192009,0.0018266976357030034
522,0.46997347634365744,0.0018513988942052723
523,0.4699744085480346,0.0018764341719560856
524,0.4699753050772123,0.0019018079856831396
525,0.4699761673300361,0.0019275249131909366
526,0.46997699665898846,0.001953589594186688
527,0.469977826268526,0.0019800067311173857
528,0.46997859206952086,0.00200678109001819
529,0.4699793299587218,0.002033917501372293
530,0.46998004029192614,0.0020614208609824073
531,0.4699807478061936,0.0020892961308540407
532,0.46998140471724353,0.002117548340090713
533,0.46998203750746,0.0021461825858012794
534,0.46998264707270926,0.0021752040340195246
535,0.4699832342815997,0.0022046179206361874
536,0.46998379997531725,0.002234429552343594
537,0.4699843449676255,0.002264644307593062
538,0.46998487004500633,0.0022952676375652494
539,0.4699853759669186,0.0023263050671536284
540,0.46998586346615756,0.002357762195961257
541,0.46998633324929656,0.002389644699311026
542,0.4699867859971976,0.0024219583292695718
543,0.46998722236557683,0.0024547089156850338
544,0.46998764298561424,0.0024879023672388398
545,0.469988048464597,0.0025215446725117222
546,0.4699884393865889,0.002555641901064142
547,0.46998881631311684,0.002590200204531328
548,0.46998917978386967,0.002625225817733118
549,0.46998953745256167,0.0026607250597988083
550,0.46998987518137114,0.002696704335307238
551,0.4699902075358199,0.0027331701354422326
552,0.46999052170417477,0.0027701290391637327
553,0.46999082501374934,0.0028075877143947277
554,0.46999112252930136,0.002845552919224244
555,0.4699914050396832,0.0028840315031266055
556,0.4699916824175071,0.0029230304081971762
557,0.4699919457368548,0.002962556670404815
558,0.4699922001390247,0.0030026174208612677
559,0.4699924459363179,0.003043219887107722
560,0.4699926834309226,0.003084371394418763
561,0.46999291291508544,0.0031260793671239557
562,0.46999313467130105,0.003168351329947305
563,0.4699933489725168,0.003211194909364824
564,0.46999355608234966,0.0032546178349804602
565,0.4699937562553128,0.0032986279409206298
566,0.46999394973704944,0.0033432331672476074
567,0.4699941367645719,0.0033884415613920273
568,0.469994317566504,0.0034342612796047596
569,0.47,0.003472833530743744
570,0.49,0.0034728205230933583
571,0.5,0.0034728130292502896
572,0.52,0.0034728114704669507
573,0.54,0.003472821865064552
574,0.5650048260463205,0.0034342612796047596
575,0.57,0.0034266320308387202
576,0.6,0.0034266318271241923
577,0.65,0.0034266319104592985
578,0.6583254212848266,0.0034342612796047596
579,0.7,0.003472829254219
580,0.75,0.003472846153277423
581,0.8,0.003472932831717391
582,0.85,0.00347296462892049
583,0.8583291070688617,0.003480700588428413
584,0.9,0.0035198446037541485
585,0.95,0.0035199252774089475
586,0.9583312538487244,0.003527767866188742
587,1.0,0.00356749065069309
588,1.0501907445492744,0.003575471604506216
589,1.0522736831940722,0.003623820409828034
590,1.05644874336018,0.0036728230049808503
591,1.0625661561549298,0.0037224882307444977
592,1.0703870313713204,0.003772825047446998
593,1.079608909712591,0.0038238425365811303
594,1.089895874080976,0.0038755499024428655
595,1.100907914491976,0.003927956473791955
596,1.1123253779820217,0.003981071705534978
597,1.1238662055002857,0.0040349051804311345
598,1.3,0.004080203309969719
599,1.333955491214935,0.004089466610821127
600,1.336071085575637,0.004144765840379397
601,1.3395825303030184,0.004200812845890073
602,1.3443523998258606,0.004257617739046924
603,1.350188600567077,0.0043151907682776585
604,1.3568649175005771,0.004373542320592888
605,1.3641428375491151,0.0044326829234600865
606,1.3717910583835833,0.004492623246702933
607,1.3796003086016608,0.0045533741044262496
608,1.387392575150175,0.00461494645696706
609,1.3950250692627368,0.004677351412871981
610,1.4023900177960331,0.004740600230901375
611,1.4094116353838135,0.00480470432206058
612,1.4160415476016452,0.004869675251658631
613,1.422253664614399,0.004935524741394807
614,1.4280381627988072,0.005002264671473392
615,1.4333715129819138,0.005069907082747045
616,1.438297040980741,0.005138464178889134
617,1.4428341001123075,0.005207948328595465
618,1.4470055732836802,0.005278372067815769
619,1.4508361433892354,0.005349748102015373
620,1.454351044082854,0.005422089308467446
621,1.4575751897213531,0.005495408738576248
622,1.460532595759917,0.005569719620231798
623,1.4632460159253489,0.005645035360196369
624,1.4657367372847436,0.005721369546523268
625,1.4680244874944337,0.005798735951008316
626,1.5,0.00586398798898876
